age,sex,city,education_status,sds,relation,relatives
0,2.0,1,0,"[0, 0, 0]",1.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
29,1.0,2,3,"[1, 0, 0]",7.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
32,2.0,1,0,"[0, 0, 0]",0.0,0
34,1.0,1,3,"[0, 1, 0]",2.0,0
30,2.0,1,0,"[0, 1, 0]",0.0,0
33,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
33,1.0,1,0,"[0, 0, 0]",0.0,0
35,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
36,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
20,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
28,2.0,1,0,"[0, 1, 0]",0.0,0
24,2.0,1,0,"[0, 0, 0]",0.0,0
34,2.0,2,0,"[0, 1, 0]",0.0,0
24,2.0,2,3,"[1, 0, 0]",6.0,4
27,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
28,1.0,1,0,"[0, 0, 0]",0.0,0
51,1.0,1,0,"[0, 1, 0]",0.0,3
24,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
42,2.0,1,0,"[0, 0, 0]",0.0,0
33,2.0,1,3,"[0, 0, 0]",4.0,0
38,1.0,2,0,"[0, 0, 0]",0.0,0
34,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",2.0,14
32,1.0,2,3,"[0, 0, 0]",0.0,6
0,2.0,1,1,"[1, 0, 0]",0.0,0
47,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,3,"[1, 0, 0]",6.0,4
25,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,1,"[1, 0, 0]",0.0,3
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
33,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,295,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
31,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,3
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
34,1.0,1,0,"[0, 0, 0]",0.0,0
35,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
26,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
47,1.0,2,0,"[0, 0, 0]",4.0,3
0,1.0,2,0,"[0, 1, 0]",0.0,0
24,1.0,1,0,"[0, 1, 0]",0.0,0
31,1.0,1,3,"[1, 1, 0]",0.0,2
0,1.0,1,3,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
32,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,2,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
23,1.0,2,1,"[1, 0, 0]",3.0,1
34,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
38,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
24,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",4.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
25,1.0,1,0,"[0, 0, 0]",0.0,2
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,2,"[0, 0, 0]",0.0,3
31,2.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
24,2.0,1,0,"[0, 0, 0]",0.0,0
42,2.0,2,0,"[0, 1, 0]",4.0,2
0,1.0,11981,0,"[0, 1, 0]",0.0,0
27,2.0,1,3,"[0, 1, 0]",0.0,2
32,2.0,1,0,"[0, 0, 0]",0.0,0
24,2.0,1,0,"[0, 1, 0]",0.0,1
0,2.0,0,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
45,2.0,2,3,"[0, 1, 0]",4.0,4
0,1.0,2,3,"[0, 1, 0]",4.0,2
0,2.0,1,0,"[0, 1, 0]",0.0,0
45,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
25,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,1,"[1, 1, 0]",0.0,7
24,1.0,2,0,"[0, 1, 0]",7.0,5
0,1.0,2,0,"[0, 0, 0]",0.0,0
41,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,1,"[0, 1, 0]",0.0,10
0,1.0,2,0,"[0, 0, 0]",0.0,0
23,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
30,1.0,1,0,"[0, 0, 0]",0.0,1
0,2.0,1,1,"[0, 1, 0]",1.0,2
38,1.0,1,3,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
29,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
34,1.0,1,0,"[0, 1, 0]",0.0,0
27,1.0,2,3,"[0, 1, 0]",0.0,2
28,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",2.0,3
45,1.0,1,0,"[0, 0, 0]",0.0,0
112,2.0,2,3,"[0, 0, 1]",0.0,0
31,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
31,2.0,1,0,"[0, 0, 0]",0.0,0
25,1.0,1,0,"[0, 0, 0]",0.0,0
41,2.0,1,0,"[0, 0, 0]",0.0,0
28,1.0,1,0,"[0, 0, 0]",0.0,2
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
25,1.0,2,0,"[0, 0, 0]",0.0,0
17,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
50,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
33,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,0,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
26,2.0,1,0,"[0, 0, 0]",0.0,0
51,1.0,2,0,"[0, 0, 0]",0.0,0
27,2.0,1,0,"[0, 1, 0]",0.0,0
29,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
21,1.0,2,0,"[0, 0, 0]",0.0,0
34,1.0,1,3,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
29,2.0,2,0,"[0, 0, 0]",0.0,2
0,2.0,2,0,"[0, 0, 0]",0.0,0
27,1.0,1,0,"[0, 0, 0]",0.0,0
48,1.0,1,3,"[0, 1, 0]",0.0,0
33,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",7.0,0
0,1.0,2,1,"[1, 0, 0]",7.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,5
27,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,2,"[0, 0, 0]",0.0,0
21,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,104,0,"[0, 1, 0]",0.0,0
31,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,0,0,"[0, 1, 0]",0.0,0
26,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,185,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
31,2.0,2,0,"[0, 1, 0]",0.0,0
39,2.0,1,0,"[0, 0, 0]",1.0,1
33,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
40,2.0,94,0,"[0, 0, 0]",6.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
25,1.0,1,0,"[0, 0, 0]",0.0,0
29,1.0,2,0,"[0, 0, 0]",0.0,0
25,1.0,1,0,"[0, 0, 0]",4.0,3
33,1.0,1,0,"[0, 0, 0]",0.0,0
59,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",2.0,2
27,1.0,1,0,"[0, 0, 0]",0.0,0
35,2.0,2,1,"[0, 1, 0]",1.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,3,"[0, 0, 0]",1.0,0
31,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
27,2.0,1,4,"[0, 0, 0]",1.0,1
28,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
31,2.0,219,0,"[0, 0, 0]",0.0,0
0,2.0,1,1,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
45,2.0,2,3,"[0, 1, 0]",0.0,1
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
42,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2583,0,"[0, 0, 0]",0.0,0
27,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
31,2.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",4.0,1
0,1.0,2,0,"[0, 0, 0]",0.0,0
20,2.0,2,0,"[0, 0, 0]",0.0,0
27,1.0,2,0,"[0, 0, 0]",0.0,0
34,1.0,2,0,"[0, 1, 0]",0.0,0
32,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
28,1.0,2,0,"[0, 0, 0]",0.0,0
35,2.0,1,0,"[0, 0, 0]",4.0,6
32,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
30,1.0,144,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
27,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,3,"[1, 0, 0]",0.0,2
36,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
27,2.0,1,0,"[0, 0, 0]",0.0,0
29,2.0,104,0,"[0, 1, 0]",4.0,0
34,1.0,2,2,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
35,1.0,2,0,"[0, 0, 0]",0.0,0
57,2.0,2,0,"[0, 0, 0]",0.0,0
21,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,3,"[1, 1, 0]",4.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
37,2.0,1,3,"[0, 1, 0]",0.0,5
31,2.0,1,4,"[0, 0, 0]",4.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
28,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
29,2.0,1,0,"[0, 1, 0]",0.0,0
30,1.0,185,0,"[0, 0, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
27,2.0,2,0,"[0, 1, 0]",0.0,0
27,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,0,0,"[0, 0, 0]",0.0,0
36,2.0,2,2,"[0, 1, 0]",4.0,10
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
37,2.0,1,0,"[0, 0, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,3,"[1, 0, 0]",2.0,4
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
29,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
22,1.0,1,0,"[0, 0, 0]",0.0,0
50,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,6
22,1.0,1,1,"[1, 0, 0]",6.0,7
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
30,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
26,1.0,1,0,"[0, 0, 0]",0.0,0
32,1.0,1,3,"[1, 0, 0]",0.0,1
29,1.0,0,0,"[0, 0, 0]",0.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
44,1.0,2,0,"[0, 0, 0]",4.0,3
27,1.0,2,0,"[0, 1, 0]",0.0,0
31,2.0,2,3,"[1, 1, 0]",1.0,4
25,1.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
51,1.0,1,3,"[0, 0, 0]",1.0,3
28,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,1,0,"[0, 0, 0]",0.0,0
56,2.0,2,4,"[0, 0, 0]",4.0,11
23,1.0,1,0,"[0, 0, 0]",0.0,4
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
25,1.0,2,2,"[0, 0, 0]",0.0,3
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
32,2.0,2,3,"[0, 0, 0]",4.0,0
23,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,5
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,1
0,2.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,0,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
25,1.0,1,1,"[0, 1, 0]",4.0,3
36,2.0,2,0,"[0, 1, 0]",4.0,8
0,1.0,1,0,"[0, 0, 0]",0.0,0
101,1.0,2,0,"[0, 0, 1]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,2,0,"[0, 0, 0]",0.0,0
26,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
38,1.0,104,3,"[0, 1, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
30,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,3,"[0, 1, 0]",4.0,8
0,2.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,3,"[0, 1, 0]",1.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
27,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,0,0,"[0, 1, 0]",0.0,0
0,1.0,2,3,"[1, 0, 0]",0.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
34,2.0,2,0,"[0, 0, 0]",0.0,0
29,1.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,2,0,"[0, 1, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
41,1.0,1,0,"[0, 0, 0]",4.0,1
26,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",4.0,0
0,1.0,1,0,"[0, 0, 0]",4.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
22,1.0,2,0,"[0, 0, 0]",0.0,0
33,1.0,2,0,"[0, 1, 0]",0.0,0
30,1.0,1,3,"[0, 0, 0]",1.0,1
0,1.0,1,0,"[0, 0, 0]",0.0,0
36,2.0,1,0,"[0, 0, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
62,1.0,2,0,"[0, 0, 1]",1.0,1
26,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
36,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,3,"[0, 0, 0]",0.0,0
26,2.0,1,1,"[0, 0, 0]",1.0,3
0,1.0,1,0,"[0, 0, 0]",2.0,0
30,2.0,0,0,"[0, 0, 0]",0.0,0
29,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,0,0,"[0, 0, 0]",2.0,2
36,1.0,1,0,"[0, 0, 0]",0.0,0
25,1.0,1,1,"[1, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
35,1.0,2,3,"[0, 1, 0]",4.0,7
109,1.0,1,0,"[0, 0, 1]",0.0,0
0,1.0,2,1,"[0, 0, 0]",0.0,3
25,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,1
0,2.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
46,1.0,2,0,"[0, 0, 0]",0.0,1
30,1.0,1,0,"[0, 0, 0]",4.0,0
33,2.0,1,0,"[0, 0, 0]",0.0,0
25,1.0,2,0,"[0, 0, 0]",0.0,4
0,1.0,2,0,"[0, 0, 0]",0.0,0
31,2.0,1,0,"[0, 1, 0]",4.0,2
35,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
31,2.0,2,0,"[0, 0, 0]",0.0,1
0,1.0,1,1,"[1, 0, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
31,1.0,2,0,"[0, 0, 0]",0.0,0
31,1.0,1,1,"[0, 1, 0]",4.0,1
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",6.0,3
24,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",4.0,4
29,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,104,0,"[0, 1, 0]",4.0,1
0,1.0,2,0,"[0, 0, 0]",0.0,0
25,1.0,2,3,"[1, 1, 0]",7.0,7
29,1.0,1,1,"[1, 0, 0]",4.0,2
24,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
45,1.0,2,0,"[0, 1, 0]",4.0,2
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
26,1.0,1,0,"[0, 0, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
33,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,1,1,"[1, 0, 0]",7.0,1
0,1.0,104,0,"[0, 0, 0]",0.0,0
31,2.0,2,0,"[0, 1, 0]",0.0,4
0,1.0,5624,0,"[0, 1, 0]",0.0,0
0,2.0,0,0,"[0, 0, 0]",0.0,0
49,2.0,2,0,"[0, 0, 0]",0.0,0
25,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
25,1.0,2,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 0, 0]",3.0,0
0,2.0,2,0,"[0, 0, 0]",0.0,0
48,2.0,1,0,"[0, 1, 0]",0.0,0
23,1.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,1,1,"[0, 0, 0]",0.0,2
26,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
31,1.0,2,0,"[0, 1, 0]",0.0,2
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 0, 0]",0.0,0
25,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
35,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
29,1.0,1,0,"[0, 0, 0]",0.0,0
0,2.0,1,0,"[0, 1, 0]",0.0,0
35,1.0,94,0,"[0, 0, 0]",0.0,0
23,2.0,2,0,"[0, 0, 0]",0.0,0
24,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,1
57,2.0,2,0,"[0, 1, 0]",4.0,0
0,1.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",4.0,0
27,1.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
26,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,1,"[1, 1, 0]",1.0,1
32,1.0,2,0,"[0, 0, 0]",0.0,0
24,1.0,2,0,"[0, 0, 0]",0.0,0
32,2.0,2,0,"[0, 1, 0]",0.0,0
0,1.0,1,0,"[0, 1, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
0,1.0,2,0,"[0, 0, 0]",0.0,0
43,1.0,2,0,"[0, 1, 0]",4.0,1
27,1.0,2,0,"[0, 0, 0]",0.0,0
20,2.0,1,0,"[0, 0, 0]",0.0,0
30,1.0,2,0,"[0, 1, 0]",0.0,5
0,1.0,1,0,"[0, 1, 0]",0.0,3
0,1.0,1,0,"[0, 0, 0]",0.0,0
34,1.0,2,0,"[0, 1, 0]",0.0,0
27,1.0,1,0,"[0, 0, 0]",0.0,0
22,2.0,1,0,"[0, 0, 0]",0.0,0
0,1.0,1,0,"[0, 0, 0]",0.0,0
26,2.0,2,3,"[1, 0, 0]",0.0,0
22,2.0,1,0,"[0, 0, 0]",0.0,0
23,1.0,2,0,"[0, 0, 0]",0.0,0
